model,train_set,test_set,entry,read,write,exit,cfp,interaction,communication,process,microm
codebert,code_cosmic,code_cosmic,0.3481,0.0879,0.1337,0.2736,0.85,,,,
codebert,code_microm,code_microm,,,,,,0.3302,0.2672,0.8344,1.222
